no,area,suicide,satisfaction,loneliness,job_value,society_safety,self_control,korean_pride,help_weak,family_talk,family_belief,personal_economy,health,sex,age
4161,경기,4,3,3,4,3,4,2,3,2,4,0,2,남자,50대
4162,경기,1,5,3,8,6,6,4,3,3,3,7,5,남자,30대
4163,경기,1,8,1,7,5,7,2,3,3,4,7,3,남자,50대
4164,경기,2,7,2,6,5,7,3,3,3,4,5,3,여자,50대
4165,경기,2,7,2,5,8,6,3,3,2,3,4,2,여자,50대
4166,경기,2,5,3,4,5,4,3,3,3,3,1,2,여자,50대
4167,경기,1,6,2,5,4,7,2,3,2,3,4,3,여자,30대
4168,경기,2,4,2,4,5,4,2,3,3,3,4,3,남자,40대
4169,경기,2,5,2,6,8,8,2,3,4,4,5,3,남자,50대
4170,경기,2,5,2,4,3,5,3,3,2,4,4,4,남자,60~69세
4171,경기,1,5,1,5,3,5,3,3,3,4,5,3,남자,19~29세
4172,경기,1,5,1,5,3,5,3,3,3,4,5,3,여자,19~29세
4173,경기,2,5,3,5,3,5,2,4,3,3,4,4,여자,30대
4174,경기,1,5,2,8,3,6,2,4,2,4,4,4,여자,19~29세
4175,경기,2,10,1,8,5,8,4,3,2,4,5,4,남자,60~69세
4176,경기,2,8,2,7,6,6,3,3,2,4,6,3,여자,60~69세
4177,경기,2,5,3,6,5,7,4,3,3,4,3,4,남자,50대
4178,경기,1,6,2,7,5,7,3,4,4,4,5,4,남자,19~29세
4179,경기,1,7,2,7,7,7,3,3,3,4,5,3,여자,40대
4180,경기,1,5,2,5,5,5,2,3,4,4,6,3,남자,50대
4181,경기,1,5,2,5,7,7,3,3,4,4,6,3,남자,30대
4182,경기,2,5,2,5,3,5,4,3,4,4,5,4,남자,30대
4183,경기,1,5,2,4,3,5,3,2,4,4,5,3,여자,30대
4184,경기,1,4,2,5,3,5,4,2,4,4,4,4,남자,40대
4185,경기,1,4,2,4,3,6,3,2,4,4,4,4,여자,30대
4186,경기,1,5,2,4,3,6,3,2,4,4,5,3,남자,40대
4187,경기,1,4,2,4,3,5,2,2,4,4,5,4,여자,40대
4188,경기,1,5,2,5,3,6,3,2,3,4,5,5,남자,30대
4189,경기,1,4,2,4,3,5,3,3,4,4,5,4,여자,30대
4190,경기,2,5,2,5,4,6,3,2,4,4,5,3,남자,60~69세
4191,경기,2,5,2,4,3,4,3,2,4,4,6,4,여자,50대
4192,경기,1,6,2,5,3,5,3,3,4,4,5,4,남자,60~69세
4193,경기,1,5,2,4,3,5,3,2,4,4,5,3,여자,60~69세
4194,경기,3,5,2,5,6,5,3,2,4,4,5,4,남자,50대
4195,경기,3,6,2,5,4,5,3,2,4,4,6,4,여자,50대
4196,경기,1,6,1,4,5,6,2,2,4,4,6,5,여자,19~29세
4197,경기,2,4,2,4,3,6,2,2,4,4,5,4,남자,40대
4198,경기,1,3,2,3,3,5,3,2,4,4,5,4,여자,40대
4199,경기,1,5,3,5,3,5,3,2,4,4,5,4,여자,40대
4200,경기,1,5,2,5,4,5,3,3,4,4,5,4,남자,40대
4201,경기,1,8,1,6,4,6,2,3,4,4,3,5,여자,30대
4202,경기,1,8,1,6,4,7,2,3,4,4,3,5,남자,30대
4203,경기,1,7,1,5,3,6,2,3,3,4,4,4,남자,30대
4204,경기,1,8,1,6,4,6,2,3,3,4,3,4,여자,30대
4205,경기,1,6,1,6,4,6,3,3,4,4,4,4,남자,30대
4206,경기,1,6,1,3,3,5,2,3,3,4,3,5,여자,30대
4207,경기,1,7,1,5,4,6,3,3,4,4,3,4,여자,40대
4208,경기,1,5,1,5,3,6,2,3,3,3,3,5,남자,40대
4209,경기,1,6,1,6,5,6,3,3,4,4,4,4,남자,50대
4210,경기,1,6,1,5,4,6,3,3,4,4,4,4,여자,50대
4211,경기,1,7,1,5,3,7,2,3,4,4,3,5,여자,19~29세
4212,경기,1,4,3,3,3,6,2,3,3,4,3,3,여자,60~69세
4213,경기,1,8,1,5,3,7,2,3,4,4,3,5,여자,19~29세
4214,경기,1,8,1,4,3,6,2,3,4,4,3,5,남자,30대
4215,경기,1,6,1,4,4,6,3,3,3,4,4,4,남자,50대
4216,경기,1,6,1,4,3,6,2,3,4,4,4,4,여자,50대
4217,경기,1,6,1,5,3,6,2,3,4,4,3,5,여자,19~29세
4218,경기,1,7,1,6,3,7,3,3,3,4,3,5,남자,19~29세
4219,경기,1,5,1,4,3,5,2,3,3,4,3,4,남자,40대
4220,경기,1,4,2,3,3,5,2,3,3,4,4,4,여자,40대
4221,경기,1,8,1,5,3,6,2,3,4,4,3,4,남자,19~29세
4222,경기,1,7,1,5,4,6,2,3,4,4,3,5,여자,19~29세
4223,경기,2,4,2,5,4,6,2,2,4,4,5,4,여자,50대
4224,경기,3,5,2,4,4,5,2,3,4,4,3,4,여자,19~29세
4225,경기,2,6,2,6,5,4,2,2,3,4,4,3,남자,40대
4226,경기,3,6,2,4,4,5,2,2,4,4,5,3,여자,60~69세
4227,경기,1,4,2,3,4,7,2,2,4,4,5,4,여자,30대
4228,경기,2,4,2,6,6,7,3,3,4,4,6,4,남자,60~69세
4229,경기,2,3,3,6,3,5,3,3,4,4,6,4,여자,60~69세
4230,경기,2,4,2,6,3,4,2,3,3,4,2,3,남자,50대
4231,경기,3,3,2,6,4,5,2,3,4,4,2,3,여자,40대
4232,경기,2,4,2,6,4,5,3,2,4,4,6,3,남자,30대
4233,경기,2,6,2,6,4,7,3,3,3,3,5,4,여자,30대
4234,경기,2,6,2,3,4,6,3,2,4,4,5,3,여자,50대
4235,경기,2,6,2,6,2,5,2,3,4,4,5,4,남자,19~29세
4236,경기,2,5,2,6,3,6,3,3,4,4,5,3,남자,40대
4237,경기,2,4,2,4,3,4,2,1,4,4,5,3,여자,40대
4238,경기,1,4,2,6,4,4,3,2,4,4,2,3,남자,30대
4239,경기,2,5,2,5,4,6,2,1,4,4,3,4,여자,30대
4240,경기,2,6,2,3,4,7,3,2,4,4,4,4,여자,60~69세
4241,경기,3,6,2,3,4,6,3,2,4,4,4,5,여자,30대
4242,경기,1,6,2,8,5,6,2,3,3,4,5,4,남자,30대
4243,경기,2,7,3,9,6,9,3,4,3,4,5,4,남자,30대
4244,경기,1,8,2,9,8,8,3,4,3,4,5,4,남자,50대
4245,경기,1,7,2,6,5,7,3,3,3,4,4,4,남자,19~29세
4246,경기,1,6,2,6,4,7,3,3,3,4,5,4,남자,19~29세
4247,경기,1,6,2,8,6,8,3,3,3,4,4,4,남자,50대
4248,경기,1,7,2,7,7,6,3,3,4,4,8,3,남자,30대
4249,경기,1,7,2,7,8,6,3,3,4,3,7,4,여자,30대
4250,경기,1,7,1,8,8,7,3,3,4,4,8,4,남자,30대
4251,경기,1,7,2,7,8,6,3,3,4,4,7,4,여자,30대
4252,경기,1,8,2,8,8,5,3,3,4,4,8,4,남자,30대
4253,경기,1,6,2,7,8,6,3,3,4,4,8,4,여자,30대
4254,경기,1,8,2,7,8,8,3,3,4,3,8,3,여자,50대
4255,경기,1,7,3,7,6,6,3,3,4,4,8,4,여자,50대
4256,경기,1,8,3,8,8,6,3,3,4,4,8,4,여자,19~29세
4257,경기,1,7,2,8,8,7,3,3,4,4,8,4,남자,40대
4258,경기,1,8,1,7,8,7,3,3,4,4,8,4,여자,30대
4259,경기,1,7,2,8,7,7,3,3,4,4,8,4,여자,19~29세
4260,경기,1,7,2,8,7,8,3,3,4,4,8,4,남자,50대
4261,경기,1,8,2,7,7,6,3,3,4,4,7,4,여자,50대
4262,경기,1,7,2,7,8,8,3,3,4,4,8,4,여자,60~69세
4263,경기,1,7,3,8,8,7,3,3,4,4,8,4,여자,30대
4264,경기,1,7,2,8,8,7,3,3,4,4,8,4,남자,50대
4265,경기,1,8,2,8,7,7,3,3,4,4,7,4,여자,50대
4266,경기,1,8,2,8,8,6,3,3,4,4,8,3,여자,19~29세
4267,경기,1,5,2,8,5,6,3,3,3,4,4,4,남자,30대
4268,경기,2,6,2,8,4,8,3,3,3,4,3,4,남자,30대
4269,경기,1,5,2,6,6,7,2,3,3,4,5,5,남자,30대
4270,경기,2,5,2,6,5,5,2,3,4,4,5,5,남자,19~29세
4271,경기,2,6,2,6,6,6,3,3,3,4,5,4,남자,19~29세
4272,경기,2,5,2,5,5,5,3,3,4,4,5,2,남자,19~29세
4273,경기,1,6,2,5,7,5,3,3,4,4,6,3,남자,40대
4274,경기,1,7,2,6,7,7,3,3,3,4,7,3,남자,40대
4275,경기,1,7,2,7,6,6,4,3,3,4,7,3,여자,40대
4276,경기,1,6,1,7,5,6,3,3,4,4,7,4,남자,50대
4277,경기,1,7,1,6,7,6,3,3,4,4,7,3,여자,50대
4278,경기,1,7,1,7,6,6,3,3,4,4,6,4,남자,50대
4279,경기,1,6,1,7,6,6,3,3,4,4,6,3,여자,50대
4280,경기,1,7,2,7,7,5,3,3,4,4,9,4,남자,40대
4281,경기,1,8,3,8,8,8,3,3,4,4,9,4,여자,40대
4282,경기,1,6,1,6,6,6,3,3,4,4,7,3,남자,30대
4283,경기,1,6,1,5,7,6,3,3,4,4,7,3,여자,30대
4284,경기,1,7,1,5,2,5,3,3,4,4,6,4,남자,60~69세
4285,경기,1,7,1,7,7,6,3,3,4,4,7,4,여자,50대
4286,경기,1,7,1,6,6,6,3,3,4,4,6,3,남자,40대
4287,경기,1,7,1,7,6,5,3,3,4,4,6,3,여자,40대
4288,경기,2,6,2,6,6,5,3,3,4,4,6,4,여자,50대
4289,경기,1,6,2,6,6,5,4,3,3,4,7,4,남자,19~29세
4290,경기,1,6,1,5,6,6,3,3,4,4,6,4,남자,60~69세
4291,경기,1,6,1,6,6,5,3,3,4,4,7,4,여자,50대
4292,경기,3,3,3,3,4,6,3,3,3,3,2,5,남자,19~29세
4293,경기,2,4,2,5,6,8,2,2,3,3,5,4,남자,30대
4294,경기,1,7,1,5,7,4,3,3,4,4,6,4,남자,30대
4295,경기,1,6,1,5,7,6,3,3,4,4,7,4,여자,30대
4296,경기,1,7,1,6,6,6,3,3,4,4,7,4,여자,50대
4297,경기,1,5,1,5,6,5,3,3,4,4,7,4,여자,19~29세
4298,경기,1,4,2,6,7,6,3,3,4,4,7,4,남자,60~69세
4299,경기,1,7,1,5,7,5,3,3,4,4,7,4,여자,19~29세
4300,경기,1,6,1,6,6,5,3,3,4,4,8,4,남자,60~69세
4301,경기,1,7,1,7,7,5,3,3,4,4,8,4,여자,50대
4302,경기,1,4,1,6,7,5,3,3,4,4,7,4,남자,30대
4303,경기,1,6,1,7,7,5,3,3,4,3,8,3,여자,30대
4304,경기,1,6,1,5,6,4,3,3,4,4,7,3,여자,30대
4305,경기,1,7,1,6,6,6,3,3,4,3,7,4,남자,30대
4306,경기,1,7,1,6,6,6,3,3,4,4,7,4,여자,30대
4307,경기,1,7,1,7,7,6,3,3,4,4,8,4,남자,30대
4308,경기,1,6,1,6,7,7,3,3,4,4,8,3,남자,60~69세
4309,경기,1,7,1,7,8,7,3,3,4,4,8,4,여자,60~69세
4310,경기,1,6,1,5,6,4,3,3,4,4,7,3,남자,60~69세
4311,경기,1,5,1,4,7,4,3,3,4,4,7,4,여자,50대
4312,경기,1,6,1,6,6,6,3,3,4,4,7,4,여자,19~29세
4313,경기,2,5,3,3,7,7,3,3,2,3,3,4,남자,30대
4314,경기,1,7,2,7,6,8,3,2,2,3,4,5,남자,30대
4315,경기,1,5,2,4,4,6,2,3,3,4,5,4,여자,40대
4316,경기,1,5,2,5,2,5,2,3,3,4,6,4,여자,30대
4317,경기,1,5,2,5,3,4,3,2,4,4,7,4,남자,40대
4318,경기,1,4,2,5,4,5,3,2,4,4,6,4,여자,40대
4319,경기,1,6,2,5,3,6,3,3,3,4,7,4,남자,60~69세
4320,경기,2,3,3,4,4,5,2,3,4,4,4,5,여자,19~29세
4321,경기,1,6,2,5,3,6,3,3,3,4,5,3,여자,50대
4322,경기,1,6,2,6,4,7,3,2,4,4,6,3,남자,30대
4323,경기,1,5,2,7,5,6,3,3,4,4,6,4,남자,30대
4324,경기,1,5,2,6,4,6,3,3,4,4,7,4,여자,30대
4325,경기,1,6,2,6,3,7,2,2,3,4,6,4,남자,50대
4326,경기,1,5,2,5,4,4,2,2,4,4,6,4,여자,50대
4327,경기,1,5,2,6,5,4,2,3,4,4,5,4,남자,19~29세
4328,경기,1,6,2,5,3,7,3,3,4,4,6,3,여자,50대
4329,경기,1,4,2,6,3,6,3,3,4,4,6,4,여자,30대
4330,경기,1,7,2,6,4,6,2,3,4,4,6,3,여자,50대
4331,경기,1,6,1,8,5,9,3,3,4,4,2,4,여자,19~29세
4332,경기,1,6,2,7,3,6,3,2,4,4,7,4,남자,40대
4333,경기,1,6,2,5,4,6,2,3,4,4,6,4,여자,40대
4334,경기,2,6,3,4,7,7,3,2,2,3,4,5,남자,30대
4335,경기,1,7,1,6,8,8,3,3,4,4,7,5,남자,19~29세
4336,경기,1,6,2,6,3,4,2,3,4,4,5,4,여자,40대
4337,경기,2,6,1,7,2,6,2,3,4,4,4,4,남자,40대
4338,경기,1,5,1,6,2,7,2,3,4,4,4,4,여자,30대
4339,경기,2,6,2,8,2,8,2,3,4,4,4,4,남자,30대
4340,경기,2,4,2,6,3,7,2,3,4,4,4,4,여자,30대
4341,경기,1,5,2,4,3,4,2,2,4,4,6,4,여자,50대
4342,경기,1,5,1,8,2,8,2,3,4,4,4,4,여자,19~29세
4343,경기,2,4,3,5,3,2,2,3,3,4,4,3,남자,50대
4344,경기,1,5,2,7,2,3,2,3,4,4,5,4,여자,50대
4345,경기,2,4,3,5,2,3,2,3,4,4,5,4,남자,60~69세
4346,경기,2,6,2,4,2,3,2,3,4,4,5,4,여자,50대
4347,경기,2,4,2,5,4,6,2,3,4,4,3,4,남자,30대
4348,경기,2,5,3,6,2,6,2,3,4,4,4,4,여자,30대
4349,경기,2,4,2,6,2,6,2,3,4,4,4,4,여자,50대
4350,경기,1,4,2,5,2,7,2,3,4,4,4,4,여자,19~29세
4351,경기,1,6,2,7,2,7,2,3,4,4,2,4,남자,40대
4352,경기,2,5,2,4,2,7,2,2,4,4,4,4,여자,40대
4353,경기,2,4,3,4,2,5,2,3,4,4,5,3,여자,60~69세
4354,경기,2,5,3,6,2,5,2,3,4,4,2,4,여자,30대
4355,경기,2,5,2,5,7,6,2,2,2,3,5,4,남자,30대
4356,경기,1,7,1,7,7,7,3,3,4,4,7,5,남자,19~29세
4357,경기,1,5,2,6,5,6,3,3,3,3,4,5,남자,30대
4358,경기,1,5,2,6,6,7,3,3,3,4,7,4,남자,50대
4359,경기,2,4,3,6,6,5,2,3,3,4,6,4,여자,40대
4360,경기,1,6,3,6,5,6,2,3,3,4,4,5,여자,19~29세
4361,경기,3,6,2,6,6,7,3,3,3,4,7,4,남자,50대
4362,경기,2,7,2,5,4,6,3,3,4,4,7,4,여자,50대
4363,경기,3,5,3,5,2,4,3,3,2,3,4,4,남자,40대
4364,경기,3,4,3,5,4,5,3,3,3,4,4,3,여자,40대
4365,경기,1,6,2,6,5,6,3,3,4,4,6,4,남자,40대
4366,경기,2,6,2,7,6,6,3,3,4,4,5,4,여자,30대
4367,경기,1,6,2,6,6,6,3,3,3,4,7,4,남자,50대
4368,경기,2,5,3,5,4,6,2,3,3,4,5,3,여자,40대
4369,경기,1,5,3,5,5,5,2,3,3,4,4,5,여자,19~29세
4370,경기,1,6,2,6,6,6,3,3,3,4,6,4,남자,40대
4371,경기,1,6,2,7,6,7,3,3,3,4,6,4,여자,40대
4372,경기,1,6,2,7,6,7,3,3,4,4,6,4,남자,40대
4373,경기,1,7,2,6,6,7,3,3,4,4,6,4,여자,40대
4374,경기,2,6,3,6,6,6,3,3,3,4,5,3,남자,60~69세
4375,경기,2,6,3,5,4,5,3,3,3,4,5,4,여자,60~69세
4376,경기,1,6,3,5,5,4,3,3,3,4,5,3,남자,60~69세
4377,경기,1,4,2,7,5,6,3,3,3,4,6,3,여자,60~69세
4378,경기,1,6,2,7,6,8,4,3,4,4,6,4,남자,30대
4379,경기,1,5,2,6,6,7,3,3,3,4,6,4,여자,30대
4380,경기,1,6,2,9,5,7,4,3,4,4,4,3,남자,40대
4381,경기,1,5,1,8,1,10,3,4,3,4,4,4,여자,40대
4382,경기,1,8,2,8,7,8,3,3,3,4,5,3,여자,40대
4383,경기,1,6,3,6,4,5,2,2,4,4,6,4,여자,40대
4384,경기,2,5,3,5,4,4,2,1,3,3,3,3,남자,40대
4385,경기,1,6,3,5,4,4,2,2,4,4,4,4,남자,50대
4386,경기,1,6,3,5,4,6,2,3,3,4,3,4,여자,50대
4387,경기,1,6,3,5,3,5,2,2,4,4,5,3,여자,40대
4388,경기,1,6,3,6,4,6,2,2,4,4,5,3,여자,19~29세
4389,경기,1,6,3,6,4,6,2,1,3,4,5,3,남자,40대
4390,경기,1,4,3,5,3,5,2,1,3,3,5,4,여자,40대
4391,경기,1,5,3,5,3,6,2,1,3,4,4,3,남자,30대
4392,경기,1,5,3,6,4,5,2,2,3,4,4,3,여자,30대
4393,경기,1,7,3,5,4,6,2,2,3,3,4,3,여자,50대
4394,경기,1,7,3,6,4,5,2,2,4,4,4,3,남자,19~29세
4395,경기,1,5,3,5,4,4,1,2,3,4,4,3,여자,19~29세
4396,경기,1,5,1,5,4,5,2,1,3,4,4,3,남자,50대
4397,경기,1,5,1,6,3,5,2,1,4,4,5,2,여자,50대
4398,경기,2,5,3,4,4,5,2,1,3,4,5,2,남자,60~69세
4399,경기,1,5,3,6,3,6,2,3,4,4,5,3,여자,60~69세
4400,경기,1,5,1,5,3,6,2,2,4,4,4,3,남자,40대
4401,경기,1,4,3,5,3,5,2,1,4,4,4,3,여자,40대
4402,경기,1,6,3,5,4,5,2,2,3,3,5,3,여자,60~69세
4403,경기,1,7,3,6,4,7,3,1,3,3,3,4,남자,30대
4404,경기,1,5,3,5,3,5,2,1,4,3,4,4,여자,19~29세
4405,경기,2,5,3,5,4,8,2,2,4,4,3,4,남자,30대
4406,경기,1,5,1,5,4,5,2,1,4,4,3,4,여자,30대
4407,경기,1,5,1,5,4,8,2,2,3,4,4,4,여자,19~29세
4408,경기,1,5,1,7,3,5,1,2,4,4,5,4,여자,19~29세
4409,경기,1,6,1,5,3,7,3,3,4,4,5,3,남자,30대
4410,경기,1,7,1,6,4,7,3,3,4,4,6,4,여자,30대
4411,경기,1,5,1,5,4,4,3,2,4,3,5,4,남자,40대
4412,경기,1,6,1,6,4,5,4,2,4,3,5,3,여자,40대
4413,경기,1,5,1,6,4,4,3,3,3,4,4,3,여자,50대
4414,경기,1,5,1,5,3,5,3,2,4,4,5,3,여자,30대
4415,경기,1,5,1,6,3,5,3,3,4,4,4,3,남자,50대
4416,경기,1,5,1,5,4,5,3,2,4,4,3,4,여자,50대
4417,경기,1,5,1,7,3,5,3,4,4,4,4,4,남자,19~29세
4418,경기,1,7,1,6,3,8,3,2,4,4,5,4,여자,40대
4419,경기,1,6,1,5,4,5,3,2,4,4,5,5,남자,19~29세
4420,경기,1,6,1,6,3,7,3,2,4,4,5,4,여자,19~29세
4421,경기,1,7,1,8,5,7,3,3,3,3,5,5,여자,40대
4422,경기,1,6,2,7,5,8,4,3,3,3,4,5,남자,40대
4423,경기,2,8,2,7,4,8,3,4,2,3,5,5,남자,30대
4424,경기,1,5,1,6,6,8,3,4,2,3,5,5,여자,19~29세
4425,경기,2,8,1,7,5,6,4,4,2,3,5,5,남자,50대
4426,경기,1,7,1,6,7,8,4,4,3,3,7,5,여자,50대
4427,경기,1,8,2,7,6,5,3,4,3,4,5,5,남자,19~29세
4428,경기,1,8,3,7,6,9,4,4,3,3,5,5,여자,60~69세
4429,경기,2,7,1,7,7,6,3,3,3,3,6,5,여자,40대
4430,경기,1,8,2,9,5,9,3,4,3,4,6,5,여자,60~69세
4431,경기,1,9,1,8,6,9,3,3,3,4,6,5,여자,50대
4432,경기,2,7,1,8,5,7,3,3,3,3,4,5,남자,19~29세
4433,경기,1,8,1,7,4,4,2,3,2,4,7,5,남자,50대
4434,경기,2,8,1,7,4,8,4,4,3,3,6,5,여자,50대
4435,경기,1,8,2,7,4,4,2,4,4,4,6,5,남자,19~29세
4436,경기,1,9,1,8,7,9,4,4,3,3,5,5,남자,50대
4437,경기,1,7,2,8,5,7,3,3,3,4,6,5,여자,50대
4438,경기,1,7,1,8,5,7,4,4,2,4,6,5,여자,40대
4439,경기,1,6,1,4,5,7,4,4,4,4,4,5,남자,40대
4440,경기,1,7,2,7,5,7,4,4,3,3,7,5,여자,50대
4441,경기,1,7,1,7,8,5,3,4,3,4,6,5,여자,19~29세
4442,경기,1,7,1,7,4,7,4,3,2,2,5,5,남자,19~29세
4443,경기,1,6,2,7,7,7,3,3,3,4,4,5,남자,19~29세
4444,경기,1,5,2,6,5,6,3,3,4,4,6,4,남자,30대
4445,경기,1,6,3,7,6,6,3,3,4,4,6,4,여자,30대
4446,경기,1,7,3,6,6,6,2,2,4,4,4,4,남자,60~69세
4447,경기,1,5,3,6,5,7,4,2,4,4,4,3,여자,60~69세
4448,경기,1,7,2,7,4,7,3,2,4,4,4,4,남자,30대
4449,경기,1,6,3,6,5,6,2,3,4,4,5,4,여자,30대
4450,경기,1,5,3,6,7,5,4,2,4,4,4,4,남자,50대
4451,경기,1,5,3,6,7,6,3,2,4,4,6,3,여자,50대
4452,경기,1,6,3,7,6,6,3,3,3,4,5,4,여자,19~29세
4453,경기,1,6,3,7,6,6,3,3,3,3,6,4,여자,19~29세
4454,경기,1,6,2,5,5,5,3,2,3,4,4,4,남자,50대
4455,경기,1,6,3,6,6,5,3,2,4,4,5,3,여자,50대
4456,경기,1,5,3,6,5,5,3,2,4,4,5,4,여자,19~29세
4457,경기,1,7,3,7,7,4,3,2,3,4,5,3,남자,40대
4458,경기,1,6,3,6,6,5,4,2,4,4,6,3,여자,40대
4459,경기,1,7,4,6,7,7,4,2,4,4,5,4,남자,40대
4460,경기,1,7,3,7,7,6,3,3,4,4,4,4,여자,30대
4461,경기,1,6,3,6,6,4,4,3,3,4,5,4,남자,30대
4462,경기,1,7,3,7,6,6,3,3,3,4,5,4,여자,30대
4463,경기,1,7,1,7,7,8,4,3,4,4,5,5,남자,19~29세
4464,경기,1,6,2,7,6,6,3,3,3,3,5,3,여자,19~29세
4465,경기,2,7,3,7,7,7,3,3,3,3,4,2,남자,50대
4466,경기,2,7,3,6,7,7,4,3,4,3,5,3,여자,40대
4467,경기,2,6,1,7,5,6,3,3,2,3,5,3,여자,50대
4468,경기,2,6,2,7,5,7,3,3,4,4,5,5,여자,19~29세
4469,경기,1,6,3,7,7,7,2,3,3,4,5,4,남자,50대
4470,경기,1,7,2,6,7,6,3,3,4,4,4,3,여자,50대
4471,경기,1,7,3,7,6,7,3,3,4,3,4,4,남자,40대
4472,경기,1,6,4,7,7,6,3,2,4,4,6,3,여자,30대
4473,경기,1,7,2,7,6,6,3,3,4,4,5,4,남자,30대
4474,경기,2,7,3,7,6,6,3,3,3,3,4,4,여자,30대
4475,경기,1,5,2,6,6,6,3,3,4,3,5,4,남자,30대
4476,경기,1,5,2,6,6,6,3,3,3,3,5,3,여자,30대
4477,경기,1,7,2,6,5,6,3,3,3,4,5,3,남자,19~29세
4478,경기,1,6,2,7,5,6,3,2,4,4,6,3,여자,30대
4479,경기,1,7,2,6,6,6,4,3,3,4,4,2,여자,50대
4480,경기,1,7,2,7,6,7,3,2,3,3,5,4,여자,50대
4481,경기,1,6,2,8,6,7,3,2,3,4,3,4,남자,19~29세
4482,경기,1,5,3,5,5,5,2,3,3,3,8,3,남자,60~69세
4483,경기,1,7,2,7,5,7,3,3,3,4,8,3,여자,60~69세
4484,경기,1,7,1,7,5,8,3,3,3,4,5,4,남자,30대
4485,경기,1,7,2,7,4,9,3,4,3,4,6,4,여자,19~29세
4486,경기,1,10,1,7,9,8,4,3,3,4,9,3,여자,60~69세
4487,경기,2,2,3,3,2,3,3,3,2,2,2,3,남자,40대
4488,경기,2,9,2,10,10,9,4,4,2,4,5,2,남자,50대
4489,경기,1,6,2,6,6,5,3,3,3,4,5,3,여자,50대
4490,경기,1,7,1,5,5,9,3,4,4,4,6,3,남자,50대
4491,경기,1,8,1,9,5,10,4,4,3,4,8,4,남자,60~69세
4492,경기,1,5,2,5,2,5,4,4,2,4,3,3,남자,60~69세
4493,경기,2,6,2,6,5,7,4,4,3,4,4,3,여자,50대
4494,경기,1,5,2,5,5,5,3,3,3,4,4,3,남자,40대
4495,경기,1,2,3,5,0,8,2,3,3,3,5,4,남자,60~69세
4496,경기,2,7,2,8,7,5,3,3,3,4,5,3,남자,40대
4497,경기,4,5,4,3,2,5,3,4,4,3,5,3,여자,40대
4498,경기,3,6,4,5,0,5,3,4,4,4,4,3,남자,40대
4499,경기,1,8,2,7,6,8,3,4,3,4,7,3,여자,40대
4500,경기,1,9,1,7,4,8,4,4,2,4,7,5,여자,50대
4501,경기,1,10,1,9,6,10,4,4,3,4,7,4,남자,60~69세
4502,경기,1,7,2,8,5,7,4,4,3,4,6,4,여자,30대
4503,경기,1,6,1,7,4,8,3,3,2,4,5,3,여자,50대
4504,경기,1,5,1,3,3,5,2,4,2,4,5,3,남자,30대
4505,경기,1,9,2,7,5,8,3,4,2,4,5,4,남자,60~69세
4506,경기,1,8,3,5,4,7,4,3,3,4,5,3,여자,50대
4507,경기,3,3,3,9,5,5,3,3,2,3,3,3,여자,60~69세
4508,경기,1,3,2,6,6,7,4,4,3,4,4,3,남자,60~69세
4509,경기,1,6,1,6,6,6,3,3,3,3,3,3,여자,19~29세
4510,경기,4,1,3,2,4,3,4,3,3,4,1,3,여자,19~29세
4511,경기,1,6,3,5,5,6,3,3,4,3,4,3,여자,40대
4512,경기,1,5,2,5,5,4,3,3,3,3,5,4,남자,50대
4513,경기,1,6,2,5,5,4,3,3,3,3,5,5,여자,19~29세
4514,경기,1,5,2,5,4,7,4,4,4,2,2,2,여자,60~69세
4515,경기,1,3,2,5,4,5,3,3,3,3,5,4,남자,19~29세
4516,경기,1,9,1,9,4,9,3,4,4,4,8,4,남자,50대
4517,경기,1,5,3,5,5,5,3,2,3,4,5,3,남자,40대
4518,경기,1,6,2,6,6,6,4,3,4,3,5,3,여자,40대
4519,경기,1,6,2,5,5,5,2,2,3,3,4,4,여자,50대
4520,경기,1,6,2,5,6,6,3,3,3,4,5,3,남자,50대
4521,경기,1,4,2,5,6,5,4,2,3,3,5,5,남자,19~29세
4522,경기,1,9,1,9,5,9,4,3,1,3,4,3,남자,60~69세
4523,경기,2,3,2,4,2,5,1,2,3,3,1,3,여자,60~69세
4524,경기,1,7,2,9,4,2,3,3,3,4,5,4,남자,30대
4525,경기,2,5,2,4,5,5,1,2,3,3,4,4,여자,30대
4526,경기,1,5,1,6,5,9,2,3,3,3,7,3,남자,40대
4527,경기,1,7,1,5,5,8,2,3,3,4,6,4,여자,40대
4528,경기,1,5,3,7,5,6,4,4,4,4,5,5,여자,19~29세
4529,경기,2,9,1,7,7,9,4,3,2,3,5,4,여자,50대
4530,경기,3,5,3,4,9,8,2,2,3,4,3,5,남자,19~29세
4531,경기,1,7,1,7,1,7,3,3,2,4,1,5,여자,19~29세
4532,경기,1,7,3,7,6,7,3,4,2,4,8,4,남자,50대
4533,경기,1,7,2,7,5,7,3,3,3,4,6,5,남자,30대
4534,경기,2,6,2,6,4,5,3,2,3,4,5,4,여자,30대
4535,경기,2,5,3,4,8,9,2,3,3,4,9,4,남자,50대
4536,경기,2,6,2,6,6,7,3,4,3,4,5,4,여자,50대
4537,경기,2,7,2,6,7,6,3,2,3,3,7,4,남자,40대
4538,경기,2,6,2,5,7,6,3,3,3,3,6,4,여자,40대
4539,경기,1,8,1,7,7,8,3,3,3,3,8,4,여자,50대
4540,경기,2,7,2,7,7,5,3,3,3,3,6,4,여자,19~29세
